"url","github_id","is_magento1","type"
"https://github.com/schmengler/AclReload",,1,"magento-module"
"https://github.com/schmengler/FormFiller",,1,"magento-module"
"https://github.com/schmengler/TranslationHints",,1,"magento-module"
"https://github.com/staempfli/magento-product-attachment",,1,"magento-module"
"https://github.com/steverobbins/Magento-Redismanager",,1,"magento-module"
"https://github.com/Strategery-Inc/Magento-InfiniteScroll",,1,"magento-module"
"https://github.com/StudioForty9/Recaptcha",,1,"magento-module"
"https://github.com/swisspost-yellowcube/magento-yellowcube",,1,"magento-module"
"https://github.com/symfony-si/magento1-sl-si",,1,"magento-module"
"https://github.com/thebod/Thebod_Shippingrates",,1,"magento-module"
"https://github.com/therouv/Magento-DebitPayment",,1,"magento-module"
"https://github.com/therouv/Magento-BetterPriceRounding",,1,"magento-module"
"https://github.com/magento-hackathon/Sandfox_GeoIP",,1,"magento-module"
"https://github.com/tim-reynolds/magento-qconfig",,1,"magento-module"
"https://github.com/timste/Timste_Emailqueue",,1,"magento-module"
"https://github.com/2Boys1Shop/Twoboysoneshop_Configr",,1,"magento-module"
"https://github.com/tzyganu/Switcher",,1,"magento-module"
"https://github.com/unleashedtech/min-order-fee-magento",,1,"magento-module"
"https://github.com/pointia/Usersnap_Bugtracker",,1,"magento-module"
"https://github.com/vehiclefits/vfmagento",,1,"magento-module"
"https://github.com/Vinai/VinaiKopp_Api2SessionAuthAdapter",,1,"magento-module"
"https://github.com/vmbl/ajaxcart",,1,"magento-module"
"https://github.com/webcomm/magento-boilerplate",,1,"magento-module"
"https://github.com/webgriffe/discount-sticker-extension",,1,"magento-module"
"https://github.com/webgriffe/index-queue-extension",,1,"magento-module"
"https://github.com/whuber/magefinder",,1,"magento-module"
"https://github.com/wigman/AjaxSwatches",,1,"magento-module"
"https://github.com/wirecard/magento-wcp",,1,"magento-module"
"https://github.com/wirecard/magento-wcs",,1,"magento-module"
"https://github.com/wirecard/magento2-wcp",,1,"magento2-module"
"https://github.com/yireo/Yireo_AdminPreviousNext",,1,"magento-module"
"https://github.com/yireo/Yireo_CategoryTreeResizable",,1,"magento-module"
"https://github.com/yireo/Yireo_CheckoutTester",,1,"magento-module"
"https://github.com/yireo/Yireo_DisableLog",,1,"magento-module"
"https://github.com/yireo/Yireo_EmailOverride",,1,"magento-module"
"https://github.com/yireo/Yireo_NewRelic",,1,"magento-module"
"https://github.com/yireo/Yireo_ProductTemplates",,1,"magento-module"
"https://github.com/yireo/Yireo_SystemInfo",,1,"magento-module"
"https://github.com/yireo/Yireo_WebP",,1,"magento-module"
"https://github.com/quafzi/yoast-landing-pages",,1,"magento-module"
"https://github.com/zendesk/magento_extension",,1,"magento-module"
"https://github.com/Zookal/Magento-FixFormKey",,1,"magento-module"
"https://github.com/Zookal/HarrisStreet",,1,"library"
"https://github.com/Zookal/HarrisStreet-ImpEx",,1,"magento-module"
"https://github.com/Zookal/magento-mock",,1,"magento-module"
"https://github.com/Zookal/Magento-MyTableOptimization",,1,"magento-module"
